MsgSize,Run,KeyGen,Enc,Dec,CiphertextSize,Status
256,8,0.05957939988002181,0.9870808999985456,0.5021532997488976,873,OK
256,9,0.05153890000656247,0.9463841998949647,0.5613731001503766,873,OK
256,10,0.05344570009037852,0.9856588002294302,0.4988539000041783,873,OK
256,11,0.05469720019027591,0.9877895996905863,0.48216590005904436,873,OK
256,12,0.05465990025550127,0.9446038999594748,0.4871439002454281,873,OK
256,13,0.05435370001941919,0.9184846999123693,0.4833180997520685,873,OK
256,14,0.04679149994626641,0.9202986001037061,0.44741040002554655,873,OK
256,15,0.05280030006542802,0.9519499000161886,0.44024210004135966,873,OK
256,16,0.054611099883913994,0.9411977999843657,0.4460378000512719,873,OK
256,17,0.061174599919468164,0.9323739004321396,0.4770186999812722,873,OK
256,18,0.04860450001433492,0.9625384001992643,0.45968589978292584,873,OK
256,19,0.051043800078332424,0.988793000113219,0.504505299963057,873,OK
256,20,0.05409729992970824,0.974936599843204,0.47708169976249337,873,OK
256,21,0.050719700288027525,0.9566537998616695,0.4849439999088645,873,OK
256,22,0.05430289963260293,2.162463199812919,1.4423314998857677,873,OK
256,23,0.15333310002461076,2.8467835001647472,1.4353316999040544,873,OK
256,24,0.1463732998818159,2.7647726996801794,1.4165934002958238,873,OK
256,25,0.1494475002400577,2.777217000257224,1.4250115002505481,873,OK
256,26,0.15910240029916167,2.792489499785006,1.4204009999521077,873,OK
256,27,0.15633560018613935,2.859233200084418,1.4208048000000417,873,OK
256,28,0.1520694000646472,2.816970800049603,1.3996720002032816,873,OK
256,29,0.1668778001330793,2.863044900353998,1.4547017998993397,873,OK
256,30,0.15537769999355078,2.9029993996955454,1.4588448000140488,873,OK
256,31,0.150702899787575,2.7912500998936594,1.451140500139445,873,OK
256,32,0.15935839992016554,2.7740679997950792,1.475348999723792,873,OK
256,33,0.15901469998061657,2.75688559981063,1.5917758997529745,873,OK
256,34,0.1654535997658968,3.007064600009471,1.438741700258106,873,OK
256,35,0.15622049989178777,2.825435500126332,1.4110389999113977,873,OK
